IDpol,Actual,Pred_LGBM
2164173.0,2172.0,3595.5680495968863
2164200.0,434.07,12511.738861680093
2164221.0,832.35,-392.3295390892996
2164279.0,2630.41,9687.049377292149
2164287.0,1172.0,-1668.4700869100327
2164308.0,10740.03,2578.4055593847083
2164322.0,1644.5,-27999.1339879132
2164326.0,1172.0,4167.859892818133
2164389.0,1172.0,84773.97562111092
2164442.0,1827.62,-8758.511194270122
2164454.0,1172.0,2103.0354221143225
2164485.0,71.76,788.4916566016425
2164487.0,1258.11,-25603.43843574232
2164812.0,1172.0,40905.535049139835
2164827.0,1172.0,1451.5547043024271
2164839.0,1172.0,4974.518392530248
2164887.0,2032.49,18110.883348540512
2165502.0,1172.0,-29445.51470017393
2165506.0,1357.34,1800.6219317051864
2165509.0,3339.95,1997.6712791692844
2165698.0,2952.21,10277.906263577834
2165703.0,1172.0,2577.3717300687704
2165862.0,1172.0,-26905.208802117188
2165895.0,4114.87,4493.246106615405
2165934.0,1172.0,1626.2704507636452
2166361.0,70000.0,25473.74422892686
2166481.0,2392.15,-71955.17214445189
2166606.0,4172.0,2970.8069160322743
2166636.0,1470.35,2020.57830322083
2166691.0,1172.0,-3954.7667005875182
2166718.0,56219.6,85005.98461470996
2167322.0,1076.4,-483.03115119119917
2167452.0,1172.0,-2101.0389470255313
2167598.0,1172.0,3190.199033261334
2167629.0,1172.0,-3815.708747925884
2168100.0,210.24,403.74409234124624
2168103.0,1172.0,1317.5956014953324
2168120.0,1172.0,2518.414821744883
2168183.0,1172.0,1250.5937927336738
2168254.0,1172.0,6687.691385339526
2168588.0,1172.0,-20.857812787256176
2169090.0,3190.3,-2135.054559390601
2169100.0,1172.0,-999.6484007469121
2169128.0,586.0,1213.6771503369098
2169134.0,1172.0,58425.61791246179
2169570.0,1172.0,1326.8845819181909
2169584.0,134.01,2907.532239080371
2169594.0,2892.75,1599.360203555986
2169641.0,343.37,1279.8034357545198
2169645.0,458.03,1028.239410647788
2170873.0,1172.0,9813.458648631111
2175589.0,36.53,5912.714916575735
2175690.0,1172.0,209.60793195005073
2175726.0,1172.0,1242.8962881196128
2175824.0,1172.0,4691.640670156583
2175948.0,1172.0,1400.4687784829914
2175960.0,1172.0,1013.6297562526745
2175980.0,2902.24,1124.573127094826
2176005.0,1172.0,11571.22739264702
2176020.0,367.49,1253.9927773635843
2176025.0,1172.0,1401.0724828047528
2176060.0,1414.27,2108.420823311749
2176091.0,1172.0,1663.295298183336
2176110.0,1172.0,661.8249584149607
2176138.0,1172.0,2922.1829091158615
2176178.0,10818.01,7327.0531719554365
2176219.0,1463.6,801.7374361393485
2176318.0,1422.17,1221.8308615460273
2176399.0,1172.0,1183.6822963893385
2176527.0,1172.0,1543.559082362769
2176567.0,638.95,1871.303111720875
2176605.0,1172.0,1720.4938498311399
2176619.0,1172.0,1290.555512048635
2176643.0,1172.0,625.0294499873443
2176683.0,1025.83,2613.752344227777
2176808.0,1172.0,1588.9697785567018
2176816.0,1172.0,1057.6550688352306
2176832.0,1172.0,4603.091386606462
2176836.0,1172.0,2651.5625406607887
2176862.0,1172.0,1078.2577454036611
2176865.0,865.05,1776.303963326542
2176877.0,644.0,1622.4182992969259
2176879.0,611.34,1084.6122375893797
2176944.0,363.31,1515.9220164969186
2176968.0,1172.0,1171.5448588510123
2176999.0,1172.0,828.1144284503729
2177091.0,730.26,1695.9089280927747
2177118.0,1172.0,505.583109108191
2177123.0,1172.0,-1310.0894672845825
2177245.0,1172.0,2206.7163116292154
2177351.0,924.28,-424.63082894869456
2177377.0,1696.64,2426.844022912008
2177385.0,1132.27,1800.3420598174077
2177490.0,1172.0,1386.074233750143
2177491.0,349.54,522.4302027258213
2177519.0,1172.0,737.4280040495831
2177532.0,1172.0,1624.407711629449
2177534.0,1172.0,1603.908222864156
2177548.0,1172.0,581.1616404486331
2177565.0,1250.4,1341.8286082558302
2177585.0,1172.0,2668.6211634224264
2177650.0,100.94,1252.9851907016387
2177686.0,1172.0,1845.1027080407887
2177743.0,3867.57,1857.7986667606353
2177783.0,1172.0,1371.8165710927356
2177805.0,1172.0,142.02728312775275
2177805.0,154.57,142.02728312775275
2177821.0,7031.31,2056.648526098882
2177896.0,73.84,664.6528043659066
2178008.0,586.0,1854.9031993529734
2178021.0,1172.0,2246.4153088928265
2178052.0,1875.84,1619.0527852894786
2178164.0,289.01,1461.2714494788213
2178185.0,589.49,2341.1081504420513
2178190.0,1172.0,3149.7842627742803
2178201.0,1756.19,1458.8967110229175
2178303.0,2249.84,1465.1136956868374
2178309.0,1172.0,546.2630675245133
2178368.0,1097.67,952.75214036439
2178372.0,2104.96,3326.9481764636066
2178548.0,1172.0,2051.0381598423924
2178564.0,1172.0,1571.5771350991283
2178615.0,1172.0,2011.0764957510369
2178617.0,594.99,1045.0959509159131
2178666.0,1172.0,1203.2283024752005
2178693.0,140.14,2100.051366148438
2178712.0,2098.12,1463.1445996097073
2178734.0,1172.0,1252.471713554391
2178812.0,1172.0,821.7350589174529
2178915.0,1172.0,3730.731280350584
2178945.0,863.03,1291.1110552196733
2178984.0,1172.0,1278.7249315822123
2178992.0,523.95,-839.0727761352023
2179102.0,797.5,3582.883513856152
2179103.0,1172.0,2251.1303499076585
2179105.0,1172.0,1757.000223776281
2179158.0,1172.0,230.7690864772328
2179221.0,1172.0,372.8516457528817
2179598.0,354.02,1333.2089883444619
2179721.0,782.49,1013.7694881966165
2179964.0,465.07,360.1718690064476
2180029.0,465.72,4936.076937020675
2180160.0,1172.0,-443.8072595515086
2180201.0,1087.72,-189.35844508556477
2180229.0,1537.52,2141.3737363491377
2180238.0,1172.0,1290.3305638649383
2180243.0,398.84,1705.7683141426453
2180259.0,1172.0,1336.9321233474598
2180265.0,2000.0,1417.2330736073845
2180288.0,986.72,557.0073849642777
2180361.0,2172.0,412.3277124617908
2180374.0,1172.0,2565.3124978952083
2180434.0,958.6,2590.0171629513006
2180492.0,1172.0,300.92875831286324
2180539.0,1172.0,32.829046415775295
2180560.0,5421.97,3054.075566832498
2180632.0,1246.21,2137.5490647904526
2180709.0,1172.0,1142.8466088072255
2180734.0,1172.0,1665.445847013857
2180768.0,1172.0,1446.8771774774934
2180775.0,1450.48,3981.898533721386
2180810.0,58.6,1567.8939676047844
2180816.0,1172.0,1494.9440716580095
2180886.0,1172.0,1054.1571156279101
2180889.0,2833.86,1455.2113668628092
2180896.0,136.22,1776.2212288865098
2180945.0,80.12,1122.5898667081437
2180975.0,1172.0,1233.215083165423
2180980.0,1955.5,1936.956911420209
2181000.0,1172.0,1611.8258405564118
2181031.0,110.26,1307.6565799965954
2181102.0,74.0,1699.8003445233635
2181183.0,192.63,240.05071824514147
2181203.0,1172.25,557.4919284880311
2181262.0,1231.39,1090.3440334623344
2181265.0,1172.0,-78.74400107978948
2181328.0,1172.0,2196.4400468539075
2181397.0,1172.0,550.2813709717683
2181542.0,1172.0,1891.2286343814312
2181675.0,3672.0,5070.347626366354
2181767.0,3358.48,1480.989528225769
2181807.0,586.0,-862.3266609179401
2181814.0,1172.0,909.9435609788816
2181829.0,1266.5,1294.6146098158
2181838.0,1172.0,3007.1881700473577
2181843.0,909.5,676.5743519905752
2181899.0,586.0,1499.590901088825
2181929.0,1172.0,1440.8229232657693
2181938.0,1172.0,1281.9024865887056
2181960.0,4851.94,1235.2282123317968
2181974.0,1172.0,10506.162623891685
2182008.0,1172.0,912.543011716034
2182032.0,123.71,1258.8533909671348
2182043.0,643.8,1246.4599738824757
2182165.0,2172.0,1489.742088299485
2182213.0,76.01,1505.7401698099804
2182249.0,1172.0,1295.2754855932967
2182251.0,1172.0,2282.6239148186955
2182323.0,2200.35,1522.9486304426666
2182370.0,1255.72,340.8735362308772
2182393.0,1172.0,424.5610100806075
2182420.0,259.63,-8937.467307488014
2182432.0,1172.0,1277.9186075391115
2182433.0,1172.0,702.4827394592378
2182541.0,966.43,2748.819075760049
2182651.0,870.0,918.9379435293839
2182673.0,1172.0,1630.3983480067664
2182681.0,1172.0,1251.7950692694246
2182681.0,1172.0,1251.7950692694246
2182756.0,830.61,5484.4152497876685
2182886.0,347.24,1911.3139831981443
2183095.0,8205.69,1286.6878026868533
2183124.0,586.0,1345.8295762958298
2183128.0,1172.0,3138.8106487509212
2183175.0,1172.0,1935.252399887787
2183275.0,1172.0,899.6428543307211
2183403.0,1172.0,1431.4732989964264
2183419.0,2022.0,1541.3784568930107
2183511.0,4128.0,1648.4808399032183
2183551.0,1172.0,-550.1452790257416
2183608.0,1490.29,192.6176563898503
2183612.0,1172.0,2321.7839361630236
2183642.0,942.29,1668.4721935943799
2183645.0,1172.0,1476.238972162464
2183689.0,1172.0,1556.9477065459132
2183712.0,75.47,592.5244468446181
2183728.0,1172.0,1490.7031268568076
2183877.0,77.5,1239.2378996926318
2183917.0,1505.47,1760.3948290422304
2183929.0,1558.69,1701.1503269776517
2184000.0,1172.0,1925.152893609572
2184068.0,87.6,1115.7751410946935
2184170.0,1172.0,817.8583043128777
2184304.0,1884.77,-483.05771195164965
2184311.0,373.04,4636.788548982356
2184313.0,338.74,1549.530633991818
2184358.0,5606.75,1300.014388435071
2184399.0,1633.82,1369.1441484165694
2184422.0,4828.73,1360.4669487207238
2184476.0,315.29,1433.441066534711
2184578.0,152.45,311.3187667978806
2184668.0,1172.0,943.8483954318219
2184805.0,1172.0,1489.5414378842577
2184826.0,1172.0,1429.2217080951928
2184907.0,2807.0,-972.1567401684484
2184987.0,555.8,1368.0301151565745
2184989.0,1788.86,1235.1726829843672
2185043.0,813.55,421.7367735493478
2185074.0,1172.0,523.6673119802978
2185144.0,841.99,1520.652503944278
2185229.0,881.6,1036.0834001036549
2185290.0,1172.0,1557.8887168884357
2185292.0,1172.0,1454.610926292951
2185344.0,244.76,2286.9298348668667
2185370.0,1172.0,-1035.0651711476598
2185382.0,78.34,2860.4252198822032
2185398.0,1172.0,819.837480582824
2185404.0,204.84,1188.0635162718609
2185426.0,41.23,409.7567182704308
2185460.0,1172.0,1070.3470305707986
2185490.0,2000.0,1879.127167720046
2185501.0,155.54,1273.4608608257358
2185505.0,260.02,2135.5261603084323
2185544.0,1172.0,1512.102872795068
2185552.0,1172.0,1491.9049406717575
2185599.0,1172.0,1278.9123160676402
2185628.0,629.32,1485.379297392749
2185670.0,1172.0,1514.6924579879774
2185672.0,1172.0,1652.7199150825734
2185726.0,1172.0,635.6019849048631
2185810.0,1172.0,3255.158309868713
2185822.0,1172.0,2708.8018986434786
2185848.0,1172.0,23030.658927847697
2185867.0,11.08,1435.1763771852634
2185903.0,5216.52,3892.244360736699
2185918.0,1172.0,2586.930864382321
2185974.0,1172.0,1509.3688238371162
2185977.0,80.75,10678.99655929354
2186051.0,1172.0,720.9699214345999
2186052.0,1172.0,913.5499246186939
2186054.0,628.08,809.3549157829656
2186088.0,1172.0,1227.73791820827
2186198.0,2162.98,908.344989994705
2186244.0,72.55,1245.5139861450864
2186279.0,222.11,1446.0442546931029
2186317.0,74.0,2616.651537115633
2186328.0,1172.0,941.9618997391441
2186374.0,114.74,-819.2398665982306
2186444.0,1172.0,1634.3739560430447
2186464.0,1172.0,1305.8137024437656
2186503.0,1172.0,3349.772153246192
2186513.0,1172.0,1624.7317714526307
2186525.0,1172.0,1768.054703632363
2186672.0,1172.0,1462.7192408655267
2186693.0,1172.0,777.4004309511768
2186709.0,1172.0,-1376.2912883311692
2186773.0,1172.0,3165.937833508387
2186798.0,1172.0,7041.977078761106
2186943.0,3296.44,791.303222887999
2186961.0,586.0,4364.3164932583895
2187064.0,1172.0,1467.7393070786281
2187065.0,1172.0,1555.7661322550848
2187072.0,1172.0,1144.2494952100928
2187084.0,4527.01,3659.451366744579
2187143.0,4734.04,1254.4542821059445
2187304.0,1076.2,-261.92808034262447
2187379.0,1172.0,5753.824500901529
2187424.0,1172.0,1638.1261698688133
2187498.0,1172.0,1969.5082566187502
2187601.0,4172.0,-1235.1919160187563
2187689.0,500.63,-63.70915103864804
2187732.0,1172.0,4267.874429540559
2187789.0,1172.0,258.30740289461363
2187789.0,1172.0,258.30740289461363
2187853.0,1172.0,1027.2682458135882
2187897.0,2344.0,1775.4972017384948
2188038.0,678.25,1514.0437728423976
2188040.0,1172.0,2799.992000030669
2188051.0,76.01,1226.0890209774866
2188069.0,8657.07,876.7144923382814
2188088.0,2.0,530.4202129463654
2188189.0,5808.85,2093.0654016411977
2188235.0,740.24,654.9441863274544
2188301.0,1172.0,1818.6924311922558
2188310.0,1607.5,182.4247425845646
2188320.0,82.05,1873.6128368284976
2188329.0,1172.0,1601.5033670183007
2188337.0,586.0,2288.6730395170657
2188409.0,1172.0,1763.462793121812
2188627.0,1172.0,-3484.9768397315233
2188635.0,1172.0,1825.322627479389
2188682.0,1172.0,3097.7983829402933
2188682.0,1172.0,3097.7983829402933
2188693.0,1172.0,3259.0919610584524
2188696.0,2172.0,5609.500818191753
2188774.0,1172.0,2304.235194032123
2188868.0,258.54,607.4975464084249
2188878.0,1172.0,1067.473924938458
2188903.0,377.54,2272.6446916994073
2188916.0,72.57,1382.7411037892327
2188916.0,1172.0,1382.7411037892327
2188942.0,1172.0,537.597373935097
2188981.0,744.84,2315.921062385413
2189008.0,1172.0,1745.256863147111
2189059.0,1172.0,1162.884418402692
2189063.0,1172.0,1618.369360151179
2189084.0,1854.68,1426.3486588249377
2189168.0,1172.0,768.0776684109253
2189177.0,1172.0,400.97480701630224
2189197.0,1172.0,858.0914672016706
2189216.0,568.14,1655.621880585913
2189228.0,1610.31,1545.5347444361453
2189233.0,575.16,1490.6417420338921
2189257.0,1172.0,1034.8779356728198
2189312.0,1049.29,-911.5741386577879
2189378.0,75.99,1228.8847968325051
2189395.0,1172.0,1077.1606975515492
2189413.0,1172.0,1507.716699098398
2189426.0,1172.0,608.1060345323243
2189440.0,1172.0,1313.5942370822436
2189482.0,1172.0,1830.6542460977153
2189516.0,3172.0,1200.202801405093
2189546.0,454.44,1190.0882442638865
2189554.0,8319.57,1663.9133789384612
2189595.0,1724.0,1631.3618478843725
2189694.0,1421.04,-1129.9710474285666
2189719.0,968.93,1984.0031135130782
2189864.0,927.29,-1316.3776539306473
2189870.0,1172.0,2867.784153948088
2189876.0,308.05,1150.1984593773252
2189890.0,1051.15,1361.9071586793702
2189908.0,78.16,1725.0820943864815
2189917.0,1172.0,-267.083706697534
2189966.0,1172.0,1471.1845709651075
2190122.0,720.0,-29.089943932079276
2190122.0,1172.0,-29.089943932079276
2190130.0,77.25,1595.3987068818467
2190207.0,33059.73,1635.670206581008
2190241.0,1172.0,1765.5767319161598
2190250.0,1172.0,1486.593241346869
2190262.0,1172.0,4617.439309498248
2190286.0,7625.0,22828.093935641413
2190396.0,520.71,12095.494887291328
2190413.0,1172.0,6689.256177257771
2190415.0,1172.0,1086.292363079524
2190423.0,1172.0,1957.347892001313
2190491.0,1172.0,1414.0465093071748
2190514.0,927.94,722.8232972367686
2190548.0,1278.77,2433.8473671942443
2190568.0,420.52,654.6472925299007
2190573.0,1172.0,1689.7068327173606
2190727.0,77.5,774.1658304625096
2190901.0,1134.48,1105.5881956624694
2190931.0,123.14,1664.00574413241
2190953.0,189.69,707.7721445407175
2191112.0,481.14,312.1745738090437
2191118.0,240.25,843.0609613864402
2191140.0,692.12,1554.6403986258733
2191156.0,1172.0,1775.1931004918576
2191173.0,1172.0,1420.6809341492901
2191178.0,1172.0,2385.0120042820486
2191185.0,806.09,2241.8818073260404
2191218.0,1172.0,6183.88492014759
2191231.0,962.61,7216.328907346741
2191243.0,414.94,2080.3926323902847
2191328.0,1172.0,1240.2431799960216
2191345.0,1927.68,487.92885778750355
2191363.0,26.29,-1178.7141333406857
2191380.0,3887.59,1558.9624946760769
2191434.0,1172.0,1509.9070727318249
2191477.0,1172.0,2727.580303005806
2191491.0,78.16,3540.559504101118
2191532.0,1172.0,1743.9780545392448
2191549.0,1172.0,2769.894636901897
2191549.0,1172.0,2769.894636901897
2191558.0,75.86,289.98872288235447
2191573.0,225.13,2056.5258806877127
2191595.0,1172.0,2394.873165096842
2191680.0,42057.71,38173.15003624582
2191707.0,1172.0,1349.5384075106676
2191740.0,1172.0,1566.8725713256936
2191820.0,310.29,1821.0460635794739
2191905.0,9726.82,2492.065765427208
2191942.0,749.13,2674.266908523306
2191960.0,147.4,2132.7148067381677
2191963.0,1172.0,779.2067561491068
2191973.0,1172.0,1013.6109847321212
2192020.0,1172.0,1464.3962578110338
2192083.0,1172.0,1010.0517675122761
2192155.0,1172.0,-2266.2067650944014
2192231.0,1249.0,1811.0909168943042
2192235.0,22.05,864.2056437885042
2192265.0,1172.0,1444.8581709632097
2192282.0,760.63,-22.580475259405183
2192342.0,1172.0,75580.72790181359
2192418.0,1172.0,1699.7287945518
2192418.0,788.79,1699.7287945518
2192454.0,1172.0,1927.7711903161355
2192561.0,1172.0,9.277857596520306
2192601.0,1807.67,2783.9816738929094
2192708.0,4173.36,1660.5746855988266
2192730.0,1172.0,1732.1376231123327
2192752.0,133.99,14785.166418226036
2192800.0,1172.0,1053.2498918488689
2192802.0,1172.0,144.01282103833498
2192816.0,1041.5,2175.7905598461125
2192889.0,1172.0,2101.7172922605846
2192899.0,328.0,87.24131790424607
2192953.0,1163.78,1129.4357597706132
2192969.0,1172.0,1843.4337585212436
2192974.0,5090.78,1780.8892426150803
2192996.0,1096.68,4462.454413493898
2193045.0,1824.75,1325.7792679873567
2193084.0,399.76,2397.74977109593
2193110.0,2007.57,1415.6899911793428
2193127.0,1172.0,1422.7742897716535
2193132.0,255.92,1120.5289158500232
2193149.0,1172.0,11488.844755007383
2193188.0,1172.0,1515.707229562487
2193219.0,1172.0,2807.1450657191926
2193325.0,76.0,1352.4839403118117
2193327.0,830.1,571.1145163338042
2193335.0,826.56,1471.6530551592655
2193356.0,291.8,1574.1516667574224
2193365.0,1172.0,1810.604126690146
2193395.0,3598.74,1000.5056780219302
2193395.0,1247.95,1000.5056780219302
2193478.0,1172.0,4906.48534213043
2193487.0,2672.0,4620.777738785282
2193514.0,1044.32,1446.745657159618
2193518.0,5104.32,1412.6718363107457
2193524.0,427.27,1347.0733488712312
2193524.0,1172.0,1347.0733488712312
2193563.0,1172.0,4249.525134305051
2193624.0,154.0,4221.031274037037
2193660.0,99.69,2144.6981444727194
2193682.0,1172.0,43.76090226189576
2193698.0,1172.0,5960.657996561017
2193825.0,44.6,2453.255464189517
2193887.0,1172.0,1336.937448146887
2193891.0,955.24,1196.8454695662585
2193942.0,1172.0,1641.7480271345926
2193971.0,338.91,1518.2821902181238
2194006.0,1172.0,1085.2220627424308
2194029.0,375.99,3020.6000859954875
2194044.0,237.65,1822.6947875740116
2194079.0,286.34,1433.575555297577
2194103.0,68.33,1868.60033085093
2194151.0,761.18,1557.7852923856376
2194167.0,1172.0,1067.053889195471
2194174.0,1172.0,2236.454675709604
2194347.0,659.67,1239.4237973813358
2194369.0,1172.0,2681.848794294743
2194376.0,1000.0,2198.822891016426
2194382.0,1172.0,1162.8762116055514
2194414.0,1172.0,1451.7584891261724
2194417.0,74.75,1363.4463885321682
2194442.0,1042.0,1003.7453888463805
2194473.0,1172.0,-263.59182971643213
2194521.0,1172.0,-2499.6903406714728
2194622.0,24.01,702.1974998717286
2194624.0,3172.0,1444.3083312188433
2194638.0,1172.0,1682.4603662183779
2194638.0,2169.08,1682.4603662183779
2194641.0,1172.0,4774.000274724095
2194679.0,800.8,2244.143240746734
2194722.0,1172.0,4799.082757166304
2194722.0,308.93,4799.082757166304
2194754.0,1172.0,573.604916149082
2194784.0,1172.0,2480.626843692105
2195068.0,532.33,1916.5543825780014
2195104.0,1172.0,1721.4581016476834
2195142.0,1172.0,1470.3755892616523
2195198.0,1172.0,1662.1454759299265
2195227.0,375.0,508.41687694888236
2195421.0,792.83,1990.5573279549415
2195492.0,1172.0,1512.3493881899549
2195527.0,1172.0,1818.540896671246
2195534.0,1172.0,1420.0559506971213
2195615.0,488.25,2326.109163756582
2195657.0,108.18,200.12026203852687
2195700.0,857.16,1508.2179970438283
2195824.0,1172.0,1498.2479371613485
2195934.0,453.17,1649.3123360010538
2195964.0,1172.0,1542.5214895753104
2195981.0,76.01,1421.2476429495032
2196020.0,1172.0,1472.9298411352324
2196029.0,547.31,705.8120393043622
2196045.0,1172.0,1938.281829354608
2196133.0,1172.0,1561.1831070054002
2196218.0,534.28,1401.6279135036493
2196225.0,1172.0,1932.946566912123
2196241.0,1172.0,1028.8328913736632
2196280.0,345.73,1242.0542143477119
2196319.0,174.62,1538.3480691005768
2196385.0,2502.62,1282.585946810319
2196400.0,1647.65,1335.390884837819
2196421.0,1172.0,3552.847054890067
2196451.0,240.03,1237.9505257627259
2196464.0,1481.67,1696.649099877071
2196650.0,798.43,1561.2226766524343
2196655.0,1172.0,1460.0243855231818
2196857.0,1172.0,372.9230610994237
2196870.0,1172.0,1130.040304524843
2196874.0,1835.16,1460.7885338229942
2196874.0,130.41,1460.7885338229942
2196880.0,4259.53,3455.7911786651343
2196921.0,73.99,2456.308196282751
2197031.0,1172.0,3352.552280982045
2197095.0,935.49,1030.3340138114918
2197103.0,1172.0,838.9147934797733
2197139.0,1289.46,3610.2892751888558
2197192.0,823.14,1541.4575290162084
2197215.0,48735.0,8085.285343488881
2197255.0,1172.0,2072.53546187868
2197293.0,1172.0,1555.686195063593
2197388.0,721.22,15581.232581879434
2197395.0,70.55,2739.54036100943
2197748.0,1172.0,916.3291520684031
2197749.0,1172.0,517.5769944064826
2197769.0,2172.0,2300.819203123382
2197771.0,1204.76,1118.8508187300129
2197821.0,1381.52,500.7610167296962
2197850.0,75.98,1295.3703823716066
2197922.0,1172.0,1462.108350820197
2197933.0,1172.0,10333.582974131037
2197985.0,1172.0,716.8666182614261
2197993.0,1172.0,260.43967189828385
2198079.0,301.94,1471.1622826856901
2198145.0,1172.0,1472.4288366558287
2198147.0,78.15,895.9522588326764
2198218.0,1172.0,1929.7290614278345
2198323.0,1778.05,1560.502331841979
2198347.0,1172.0,-4844.363778245159
2198399.0,586.0,1096.8587561238473
2198440.0,1476.44,6670.190022642531
2198534.0,2172.0,1710.4011574781669
2198652.0,255.17,-1182.9872475660222
2198660.0,1172.0,334.0658500421258
2198675.0,78.16,1619.1482566218128
2198697.0,662.0,1343.223122578064
2198725.0,1172.0,1501.9259467415327
2198741.0,1139.24,2230.0771307897767
2198816.0,1172.0,2428.8225931705474
2198830.0,1172.0,1930.717540618434
2198865.0,1172.0,1742.0976652997522
2198898.0,1172.0,-222.35275971749624
2199030.0,1172.0,1498.6692605752628
2199185.0,498.39,1709.6051711281232
2199363.0,586.0,1524.1393191362445
2199427.0,1172.0,1506.9970972663257
2199626.0,1172.0,5538.46063042234
2199640.0,1172.0,2141.496779819817
2199681.0,1982.03,1637.1564846046817
2199682.0,1670.14,1149.0586435423168
2199744.0,586.0,1616.1016263730055
2199764.0,162.39,1309.3580408618132
2199785.0,152.45,1825.278260411591
2199852.0,1190.19,2017.0254834704895
2199910.0,1341.04,2378.2376445852533
2199941.0,2540.31,2578.263014959285
2199951.0,828.45,1421.768499793418
2200021.0,1172.0,2117.619255999857
2200144.0,4172.0,6744.944915094296
2200146.0,75.99,1541.3590420924763
2200156.0,947.4,10911.914894139663
2200176.0,1172.0,1638.8318919818503
2200340.0,68088.66,7144.671605917207
2200371.0,650.36,2154.682257744112
2200396.0,2126.77,6430.613152685596
2200408.0,1289.02,1285.6256000880144
2200422.0,1672.0,1729.98571487412
2200452.0,991.92,1258.5731893251245
2200481.0,1172.0,1153.5753806569219
2200509.0,154.53,615.0565719679937
2200527.0,1172.0,1996.2451127245577
2200557.0,156.66,2461.6728312469186
2200586.0,1172.0,2234.5045550711257
2200594.0,85.68,1463.446036259283
2200616.0,1172.0,1107.460133381708
2200684.0,1217.99,1184.953095256272
2200725.0,1172.0,6755.076844027194
2200760.0,1172.0,1520.1760942541423
2200774.0,1172.0,616.0150941685238
2200882.0,1415.25,2400.0489976237727
2200889.0,5026.38,6177.42819385375
2200898.0,1172.0,2449.5635942550593
2200898.0,1172.0,2449.5635942550593
2200929.0,1172.0,-961.7091056619894
2200950.0,706.95,3051.4067144261353
2201060.0,1172.0,929.551108030933
2201060.0,77.74,929.551108030933
2201128.0,1172.0,1731.7443339584986
2201136.0,1172.0,1374.248191418641
2201145.0,1000.0,737.4669805515495
2201179.0,1672.0,1339.6986182481053
2201181.0,78.44,3026.8065134480084
2201241.0,56.74,1152.2562008300008
2201362.0,80.12,1293.3792586921932
2201372.0,1172.0,1852.8853114946935
2201445.0,1172.0,942.4529646396594
2201447.0,1172.0,1331.9442565544573
2201510.0,461.25,-3023.818187724173
2201555.0,1172.0,1723.1990099126028
2201606.0,1172.0,1651.5194693569008
2201743.0,1872.68,1262.213352084234
2201775.0,1172.0,1260.5996702506322
2201955.0,1455.76,1426.2540153168907
2202004.0,178.14,1449.5260159367322
2202113.0,650.24,1358.4087147525681
2202143.0,994.95,7420.368759954629
2202504.0,1172.0,1120.0067582810254
2202612.0,33.86,136.30256822666004
2202813.0,203172.0,405.21904206289327
2202814.0,2672.0,999.5343702100249
2202826.0,1172.0,-998.4724709079952
2202860.0,410.73,375.26186388537946
2202922.0,2706.95,4459.444618401388
2202923.0,1172.0,3958.3652558711706
2202987.0,1172.0,1427.8038997245421
2203020.0,1172.0,1404.8455647226726
2203052.0,1172.0,1120.7353243751818
2203080.0,4672.0,3236.0574824507667
2203086.0,1172.0,1783.2822709666748
2203107.0,1172.0,4326.438835666841
2203112.0,96.26,1526.746687744096
2203119.0,586.0,1002.7439329109367
2203152.0,774.89,8947.97425489956
2203249.0,104.41,3197.7459341010585
2203334.0,16785.88,2417.9244503631007
2203360.0,1172.0,1315.8104607437788
2203391.0,1172.0,1227.1859137957083
2203420.0,1172.0,1698.0912868935295
2203462.0,74.84,1612.6779215238098
2203542.0,85.7,1603.5614528514473
2203544.0,4676.96,1866.3404354565873
2203556.0,556.0,866.6127281939247
2203571.0,1172.0,975.7570466283838
2203584.0,1032.14,1130.9442609697608
2203635.0,986.79,-3420.8332884234123
2203656.0,1172.0,1192.2078764672954
2203661.0,5620.09,912.2800453269369
2203673.0,1172.0,1413.2912895988406
2203719.0,1172.0,1796.8793396109284
2203740.0,213.04,1313.2631820123638
2203772.0,1172.0,1341.4476269732104
2203816.0,1128.0,-242.44353124633517
2203844.0,70.0,1802.1820383339593
2203844.0,527.3,1802.1820383339593
2203870.0,1172.0,786.4687944804264
2203879.0,592.2,1527.4953991582136
2203947.0,1035.56,923.4067277169707
2203975.0,1172.0,1412.8420292919463
2203990.0,136.24,680.3793943436946
2204025.0,2774.03,1643.0198952966118
2204056.0,741.77,2483.5044599605035
2204072.0,1172.0,1347.7889436325388
2204111.0,2672.0,1879.4511242170145
2204254.0,1591.18,1238.3195790668403
2204259.0,822.56,1222.5820742693102
2204436.0,4282.23,2203.5011816280944
2204448.0,1172.0,1581.4639718980059
2204474.0,1172.0,3447.8981913975495
2204495.0,586.0,991.9597657772061
2204530.0,1172.0,1325.5529031057276
2204575.0,1172.0,1076.6363324470067
2204647.0,2204.3,1719.0913172252044
2204662.0,1172.0,5287.930062216348
2204669.0,831.96,1972.683167309029
2204717.0,1172.0,1485.0431791820245
2204769.0,5409.75,1206.8738223693654
2204803.0,2742.11,1819.5475198369227
2204840.0,1172.0,1216.2292564415395
2204847.0,1172.0,2011.1640252583225
2204848.0,2637.37,2788.2043868961327
2204882.0,824.08,2011.3310866431714
2205047.0,1172.0,1216.1985905795684
2205106.0,663.23,1244.1257621086645
2205133.0,8500.0,1737.241378439632
2205134.0,2672.0,362.2464495134161
2205174.0,1172.0,6843.431113939029
2205192.0,1172.0,1278.2909080171692
2205196.0,11002.0,1548.6199627564276
2205263.0,3729.05,1845.7140556285553
2205298.0,1172.0,3668.4534943014705
